2018-12-26_02:26:100/1574 (epoch 0), train_loss = 9.830, time/batch = 0.316
599/1574 (epoch 9), train_loss = 2.826, time/batch = 0.199
600/1574 (epoch 9), train_loss = 2.360, time/batch = 0.206
601/1574 (epoch 9), train_loss = 3.211, time/batch = 0.212
602/1574 (epoch 9), train_loss = 3.788, time/batch = 0.212
603/1574 (epoch 9), train_loss = 4.578, time/batch = 0.220
604/1574 (epoch 9), train_loss = 4.654, time/batch = 0.209
605/1574 (epoch 9), train_loss = 3.506, time/batch = 0.205
606/1574 (epoch 9), train_loss = 2.596, time/batch = 0.210
607/1574 (epoch 9), train_loss = 3.430, time/batch = 0.215
608/1574 (epoch 9), train_loss = 3.130, time/batch = 0.199
609/1574 (epoch 9), train_loss = 2.672, time/batch = 0.206
610/1574 (epoch 9), train_loss = 2.751, time/batch = 0.195
611/1574 (epoch 9), train_loss = 2.772, time/batch = 0.194
612/1574 (epoch 9), train_loss = 3.599, time/batch = 0.195
613/1574 (epoch 9), train_loss = 2.845, time/batch = 0.197
614/1574 (epoch 9), train_loss = 3.133, time/batch = 0.195
615/1574 (epoch 9), train_loss = 3.147, time/batch = 0.194
616/1574 (epoch 9), train_loss = 3.560, time/batch = 0.196
617/1574 (epoch 9), train_loss = 3.054, time/batch = 0.195
618/1574 (epoch 9), train_loss = 2.848, time/batch = 0.194
619/1574 (epoch 9), train_loss = 3.403, time/batch = 0.198
620/1574 (epoch 9), train_loss = 2.902, time/batch = 0.198
621/1574 (epoch 9), train_loss = 2.704, time/batch = 0.217
622/1574 (epoch 9), train_loss = 3.230, time/batch = 0.221
623/1574 (epoch 9), train_loss = 2.862, time/batch = 0.216
624/1574 (epoch 9), train_loss = 3.503, time/batch = 0.221
625/1574 (epoch 9), train_loss = 2.388, time/batch = 0.240
626/1574 (epoch 9), train_loss = 3.527, time/batch = 0.237
627/1574 (epoch 9), train_loss = 3.559, time/batch = 0.252
628/1574 (epoch 9), train_loss = 2.742, time/batch = 0.251
629/1574 (epoch 9), train_loss = 3.024, time/batch = 0.225
630/1574 (epoch 9), train_loss = 2.388, time/batch = 0.222
631/1574 (epoch 9), train_loss = 3.142, time/batch = 0.224
632/1574 (epoch 9), train_loss = 2.962, time/batch = 0.223
633/1574 (epoch 9), train_loss = 2.459, time/batch = 0.231
634/1574 (epoch 9), train_loss = 2.776, time/batch = 0.212
635/1574 (epoch 9), train_loss = 3.183, time/batch = 0.215
636/1574 (epoch 9), train_loss = 2.492, time/batch = 0.235
637/1574 (epoch 9), train_loss = 3.335, time/batch = 0.237
638/1574 (epoch 9), train_loss = 3.215, time/batch = 0.231
639/1574 (epoch 9), train_loss = 3.129, time/batch = 0.230
640/1574 (epoch 9), train_loss = 2.717, time/batch = 0.221
641/1574 (epoch 9), train_loss = 2.883, time/batch = 0.221
642/1574 (epoch 9), train_loss = 2.749, time/batch = 0.224
643/1574 (epoch 9), train_loss = 2.848, time/batch = 0.219
644/1574 (epoch 9), train_loss = 2.755, time/batch = 0.221
645/1574 (epoch 9), train_loss = 3.345, time/batch = 0.207
646/1574 (epoch 9), train_loss = 2.745, time/batch = 0.226
647/1574 (epoch 9), train_loss = 2.585, time/batch = 0.221
648/1574 (epoch 9), train_loss = 3.071, time/batch = 0.219
649/1574 (epoch 9), train_loss = 2.582, time/batch = 0.199
650/1574 (epoch 9), train_loss = 2.887, time/batch = 0.196
651/1574 (epoch 9), train_loss = 2.513, time/batch = 0.197
652/1574 (epoch 9), train_loss = 2.750, time/batch = 0.228
653/1574 (epoch 9), train_loss = 2.770, time/batch = 0.211
654/1574 (epoch 9), train_loss = 3.327, time/batch = 0.221
655/1574 (epoch 9), train_loss = 3.213, time/batch = 0.220
656/1574 (epoch 9), train_loss = 3.294, time/batch = 0.218
657/1574 (epoch 9), train_loss = 2.950, time/batch = 0.225
658/1574 (epoch 9), train_loss = 3.173, time/batch = 0.218
659/1574 (epoch 9), train_loss = 3.008, time/batch = 0.228
660/1574 (epoch 9), train_loss = 2.961, time/batch = 0.206
661/1574 (epoch 9), train_loss = 2.402, time/batch = 0.195
662/1574 (epoch 9), train_loss = 3.207, time/batch = 0.196
663/1574 (epoch 9), train_loss = 3.037, time/batch = 0.198
664/1574 (epoch 9), train_loss = 3.314, time/batch = 0.207
665/1574 (epoch 9), train_loss = 2.466, time/batch = 0.213
666/1574 (epoch 9), train_loss = 2.606, time/batch = 0.214
667/1574 (epoch 9), train_loss = 3.144, time/batch = 0.208
668/1574 (epoch 9), train_loss = 2.967, time/batch = 0.211
669/1574 (epoch 9), train_loss = 3.081, time/batch = 0.208
670/1574 (epoch 9), train_loss = 3.514, time/batch = 0.215
671/1574 (epoch 9), train_loss = 3.036, time/batch = 0.225
672/1574 (epoch 9), train_loss = 3.060, time/batch = 0.211
673/1574 (epoch 9), train_loss = 3.548, time/batch = 0.214
674/1574 (epoch 9), train_loss = 3.805, time/batch = 0.227
675/1574 (epoch 9), train_loss = 2.745, time/batch = 0.212
676/1574 (epoch 9), train_loss = 2.707, time/batch = 0.214
677/1574 (epoch 9), train_loss = 4.300, time/batch = 0.225
678/1574 (epoch 9), train_loss = 2.963, time/batch = 0.212
679/1574 (epoch 9), train_loss = 2.995, time/batch = 0.217
680/1574 (epoch 9), train_loss = 3.268, time/batch = 0.209
681/1574 (epoch 9), train_loss = 2.843, time/batch = 0.196
682/1574 (epoch 9), train_loss = 3.290, time/batch = 0.196
683/1574 (epoch 9), train_loss = 2.922, time/batch = 0.194
684/1574 (epoch 9), train_loss = 3.258, time/batch = 0.218
685/1574 (epoch 9), train_loss = 2.700, time/batch = 0.218
686/1574 (epoch 9), train_loss = 3.149, time/batch = 0.225
687/1574 (epoch 9), train_loss = 2.805, time/batch = 0.222
688/1574 (epoch 9), train_loss = 3.713, time/batch = 0.224
689/1574 (epoch 9), train_loss = 3.102, time/batch = 0.213
690/1574 (epoch 9), train_loss = 2.547, time/batch = 0.223
691/1574 (epoch 9), train_loss = 2.992, time/batch = 0.222
692/1574 (epoch 9), train_loss = 3.081, time/batch = 0.197
693/1574 (epoch 9), train_loss = 2.495, time/batch = 0.197
694/1574 (epoch 9), train_loss = 2.635, time/batch = 0.197
695/1574 (epoch 9), train_loss = 2.946, time/batch = 0.209
696/1574 (epoch 9), train_loss = 2.483, time/batch = 0.216
697/1574 (epoch 9), train_loss = 2.441, time/batch = 0.208
698/1574 (epoch 9), train_loss = 2.607, time/batch = 0.211
699/1574 (epoch 9), train_loss = 2.728, time/batch = 0.210
700/1574 (epoch 9), train_loss = 3.049, time/batch = 0.215
701/1574 (epoch 9), train_loss = 3.379, time/batch = 0.214
702/1574 (epoch 9), train_loss = 2.956, time/batch = 0.198
703/1574 (epoch 9), train_loss = 2.983, time/batch = 0.195
704/1574 (epoch 9), train_loss = 3.460, time/batch = 0.196
705/1574 (epoch 9), train_loss = 3.016, time/batch = 0.198
706/1574 (epoch 9), train_loss = 3.078, time/batch = 0.196
707/1574 (epoch 9), train_loss = 2.951, time/batch = 0.197
708/1574 (epoch 9), train_loss = 2.560, time/batch = 0.195
709/1574 (epoch 9), train_loss = 3.084, time/batch = 0.196
710/1574 (epoch 9), train_loss = 3.266, time/batch = 0.195
711/1574 (epoch 9), train_loss = 3.716, time/batch = 0.195
712/1574 (epoch 9), train_loss = 3.402, time/batch = 0.194
713/1574 (epoch 9), train_loss = 3.328, time/batch = 0.202
714/1574 (epoch 9), train_loss = 3.151, time/batch = 0.198
715/1574 (epoch 9), train_loss = 2.803, time/batch = 0.196
716/1574 (epoch 9), train_loss = 3.235, time/batch = 0.203
717/1574 (epoch 9), train_loss = 4.198, time/batch = 0.218
718/1574 (epoch 9), train_loss = 2.937, time/batch = 0.236
719/1574 (epoch 9), train_loss = 2.725, time/batch = 0.229
720/1574 (epoch 9), train_loss = 2.656, time/batch = 0.218
721/1574 (epoch 9), train_loss = 2.442, time/batch = 0.214
722/1574 (epoch 9), train_loss = 3.485, time/batch = 0.219
723/1574 (epoch 9), train_loss = 2.502, time/batch = 0.214
724/1574 (epoch 9), train_loss = 2.847, time/batch = 0.221
725/1574 (epoch 9), train_loss = 2.524, time/batch = 0.217
726/1574 (epoch 9), train_loss = 3.522, time/batch = 0.222
727/1574 (epoch 9), train_loss = 3.146, time/batch = 0.241
728/1574 (epoch 9), train_loss = 2.053, time/batch = 0.228
729/1574 (epoch 9), train_loss = 2.811, time/batch = 0.225
730/1574 (epoch 9), train_loss = 2.764, time/batch = 0.243
731/1574 (epoch 9), train_loss = 3.124, time/batch = 0.236
732/1574 (epoch 9), train_loss = 2.423, time/batch = 0.230
733/1574 (epoch 9), train_loss = 3.503, time/batch = 0.214
734/1574 (epoch 9), train_loss = 3.299, time/batch = 0.210
735/1574 (epoch 9), train_loss = 2.877, time/batch = 0.199
736/1574 (epoch 9), train_loss = 3.040, time/batch = 0.196
737/1574 (epoch 9), train_loss = 3.333, time/batch = 0.196
738/1574 (epoch 9), train_loss = 3.514, time/batch = 0.196
739/1574 (epoch 9), train_loss = 2.550, time/batch = 0.196
740/1574 (epoch 9), train_loss = 3.068, time/batch = 0.196
741/1574 (epoch 9), train_loss = 3.623, time/batch = 0.199
742/1574 (epoch 9), train_loss = 2.906, time/batch = 0.196
743/1574 (epoch 9), train_loss = 2.975, time/batch = 0.195
744/1574 (epoch 9), train_loss = 2.562, time/batch = 0.196
745/1574 (epoch 9), train_loss = 3.675, time/batch = 0.198
746/1574 (epoch 9), train_loss = 3.294, time/batch = 0.196
747/1574 (epoch 9), train_loss = 2.580, time/batch = 0.196
748/1574 (epoch 9), train_loss = 3.997, time/batch = 0.198
749/1574 (epoch 9), train_loss = 3.118, time/batch = 0.198
750/1574 (epoch 9), train_loss = 3.331, time/batch = 0.199
751/1574 (epoch 9), train_loss = 2.754, time/batch = 0.197
752/1574 (epoch 9), train_loss = 3.471, time/batch = 0.196
753/1574 (epoch 9), train_loss = 2.666, time/batch = 0.200
754/1574 (epoch 9), train_loss = 2.554, time/batch = 0.196
755/1574 (epoch 9), train_loss = 2.789, time/batch = 0.195
756/1574 (epoch 9), train_loss = 2.603, time/batch = 0.199
757/1574 (epoch 9), train_loss = 3.028, time/batch = 0.196
758/1574 (epoch 9), train_loss = 2.917, time/batch = 0.218
759/1574 (epoch 9), train_loss = 2.393, time/batch = 0.222
760/1574 (epoch 9), train_loss = 3.311, time/batch = 0.232
761/1574 (epoch 9), train_loss = 2.552, time/batch = 0.230
762/1574 (epoch 9), train_loss = 2.954, time/batch = 0.223
763/1574 (epoch 9), train_loss = 2.787, time/batch = 0.234
764/1574 (epoch 9), train_loss = 3.941, time/batch = 0.237
765/1574 (epoch 9), train_loss = 3.535, time/batch = 0.232
766/1574 (epoch 9), train_loss = 2.283, time/batch = 0.250
767/1574 (epoch 9), train_loss = 3.275, time/batch = 0.238
768/1574 (epoch 9), train_loss = 3.162, time/batch = 0.234
769/1574 (epoch 9), train_loss = 2.742, time/batch = 0.218
770/1574 (epoch 9), train_loss = 3.015, time/batch = 0.214
771/1574 (epoch 9), train_loss = 4.007, time/batch = 0.222
772/1574 (epoch 9), train_loss = 2.697, time/batch = 0.216
773/1574 (epoch 9), train_loss = 3.009, time/batch = 0.218
774/1574 (epoch 9), train_loss = 2.606, time/batch = 0.209
775/1574 (epoch 9), train_loss = 2.953, time/batch = 0.204
776/1574 (epoch 9), train_loss = 2.477, time/batch = 0.195
777/1574 (epoch 9), train_loss = 2.772, time/batch = 0.197
778/1574 (epoch 9), train_loss = 3.326, time/batch = 0.196
779/1574 (epoch 9), train_loss = 2.349, time/batch = 0.193
780/1574 (epoch 9), train_loss = 3.400, time/batch = 0.196
781/1574 (epoch 9), train_loss = 2.558, time/batch = 0.195
782/1574 (epoch 9), train_loss = 3.184, time/batch = 0.194
783/1574 (epoch 9), train_loss = 2.752, time/batch = 0.197
784/1574 (epoch 9), train_loss = 3.818, time/batch = 0.196
785/1574 (epoch 9), train_loss = 3.239, time/batch = 0.198
786/1574 (epoch 9), train_loss = 3.270, time/batch = 0.195
787/1574 (epoch 9), train_loss = 2.959, time/batch = 0.197
788/1574 (epoch 9), train_loss = 3.788, time/batch = 0.197
789/1574 (epoch 9), train_loss = 3.028, time/batch = 0.194
790/1574 (epoch 9), train_loss = 3.181, time/batch = 0.198
791/1574 (epoch 9), train_loss = 3.236, time/batch = 0.224
792/1574 (epoch 9), train_loss = 3.491, time/batch = 0.223
793/1574 (epoch 9), train_loss = 3.424, time/batch = 0.238
794/1574 (epoch 9), train_loss = 3.455, time/batch = 0.235
795/1574 (epoch 9), train_loss = 2.691, time/batch = 0.227
796/1574 (epoch 9), train_loss = 3.226, time/batch = 0.224
797/1574 (epoch 9), train_loss = 2.816, time/batch = 0.233
798/1574 (epoch 9), train_loss = 3.582, time/batch = 0.229
799/1574 (epoch 9), train_loss = 2.668, time/batch = 0.210
800/1574 (epoch 9), train_loss = 3.250, time/batch = 0.217
801/1574 (epoch 9), train_loss = 3.257, time/batch = 0.213
802/1574 (epoch 9), train_loss = 2.760, time/batch = 0.200
803/1574 (epoch 9), train_loss = 3.654, time/batch = 0.197
804/1574 (epoch 9), train_loss = 3.281, time/batch = 0.198
805/1574 (epoch 9), train_loss = 2.958, time/batch = 0.196
806/1574 (epoch 9), train_loss = 2.885, time/batch = 0.196
807/1574 (epoch 9), train_loss = 2.649, time/batch = 0.198
808/1574 (epoch 9), train_loss = 2.899, time/batch = 0.194
809/1574 (epoch 9), train_loss = 2.617, time/batch = 0.195
810/1574 (epoch 9), train_loss = 3.793, time/batch = 0.195
811/1574 (epoch 9), train_loss = 2.663, time/batch = 0.196
812/1574 (epoch 9), train_loss = 2.773, time/batch = 0.196
813/1574 (epoch 9), train_loss = 3.454, time/batch = 0.218
814/1574 (epoch 9), train_loss = 2.882, time/batch = 0.218
815/1574 (epoch 9), train_loss = 2.899, time/batch = 0.215
816/1574 (epoch 9), train_loss = 2.489, time/batch = 0.216
817/1574 (epoch 9), train_loss = 2.257, time/batch = 0.219
818/1574 (epoch 9), train_loss = 3.350, time/batch = 0.216
819/1574 (epoch 9), train_loss = 3.258, time/batch = 0.220
820/1574 (epoch 9), train_loss = 3.063, time/batch = 0.215
821/1574 (epoch 9), train_loss = 2.518, time/batch = 0.220
822/1574 (epoch 9), train_loss = 3.281, time/batch = 0.204
823/1574 (epoch 9), train_loss = 3.250, time/batch = 0.235
824/1574 (epoch 9), train_loss = 2.571, time/batch = 0.242
825/1574 (epoch 9), train_loss = 3.055, time/batch = 0.243
826/1574 (epoch 9), train_loss = 2.845, time/batch = 0.232
827/1574 (epoch 9), train_loss = 2.070, time/batch = 0.263
828/1574 (epoch 9), train_loss = 2.488, time/batch = 0.242
829/1574 (epoch 9), train_loss = 2.864, time/batch = 0.214
830/1574 (epoch 9), train_loss = 3.647, time/batch = 0.216
831/1574 (epoch 9), train_loss = 2.636, time/batch = 0.220
832/1574 (epoch 9), train_loss = 2.846, time/batch = 0.216
833/1574 (epoch 9), train_loss = 3.190, time/batch = 0.223
834/1574 (epoch 9), train_loss = 2.923, time/batch = 0.212
835/1574 (epoch 9), train_loss = 3.004, time/batch = 0.246
836/1574 (epoch 9), train_loss = 3.189, time/batch = 0.240
837/1574 (epoch 9), train_loss = 3.154, time/batch = 0.246
838/1574 (epoch 9), train_loss = 3.105, time/batch = 0.240
839/1574 (epoch 9), train_loss = 2.836, time/batch = 0.211
840/1574 (epoch 9), train_loss = 3.415, time/batch = 0.216
841/1574 (epoch 9), train_loss = 3.593, time/batch = 0.200
842/1574 (epoch 9), train_loss = 2.863, time/batch = 0.207
843/1574 (epoch 9), train_loss = 2.927, time/batch = 0.196
844/1574 (epoch 9), train_loss = 2.849, time/batch = 0.195
845/1574 (epoch 9), train_loss = 2.390, time/batch = 0.194
846/1574 (epoch 9), train_loss = 2.349, time/batch = 0.196
847/1574 (epoch 9), train_loss = 3.025, time/batch = 0.197
848/1574 (epoch 9), train_loss = 3.271, time/batch = 0.201
849/1574 (epoch 9), train_loss = 2.877, time/batch = 0.203
850/1574 (epoch 9), train_loss = 2.930, time/batch = 0.195
851/1574 (epoch 9), train_loss = 3.172, time/batch = 0.199
852/1574 (epoch 9), train_loss = 2.533, time/batch = 0.196
853/1574 (epoch 9), train_loss = 2.606, time/batch = 0.196
854/1574 (epoch 9), train_loss = 3.253, time/batch = 0.199
855/1574 (epoch 9), train_loss = 3.043, time/batch = 0.195
856/1574 (epoch 9), train_loss = 2.602, time/batch = 0.195
857/1574 (epoch 9), train_loss = 3.414, time/batch = 0.196
858/1574 (epoch 9), train_loss = 3.101, time/batch = 0.196
859/1574 (epoch 9), train_loss = 2.456, time/batch = 0.209
860/1574 (epoch 9), train_loss = 3.480, time/batch = 0.213
861/1574 (epoch 9), train_loss = 2.669, time/batch = 0.219
862/1574 (epoch 9), train_loss = 3.461, time/batch = 0.217
863/1574 (epoch 9), train_loss = 3.226, time/batch = 0.220
864/1574 (epoch 9), train_loss = 3.531, time/batch = 0.229
865/1574 (epoch 9), train_loss = 2.672, time/batch = 0.234
866/1574 (epoch 9), train_loss = 2.875, time/batch = 0.238
867/1574 (epoch 9), train_loss = 3.185, time/batch = 0.218
868/1574 (epoch 9), train_loss = 3.411, time/batch = 0.229
869/1574 (epoch 9), train_loss = 3.123, time/batch = 0.239
870/1574 (epoch 9), train_loss = 2.944, time/batch = 0.236
871/1574 (epoch 9), train_loss = 3.147, time/batch = 0.233
872/1574 (epoch 9), train_loss = 2.880, time/batch = 0.229
873/1574 (epoch 9), train_loss = 3.338, time/batch = 0.251
874/1574 (epoch 9), train_loss = 3.113, time/batch = 0.218
875/1574 (epoch 9), train_loss = 3.148, time/batch = 0.213
876/1574 (epoch 9), train_loss = 3.169, time/batch = 0.197
877/1574 (epoch 9), train_loss = 2.808, time/batch = 0.196
878/1574 (epoch 9), train_loss = 2.996, time/batch = 0.196
879/1574 (epoch 9), train_loss = 3.121, time/batch = 0.197
880/1574 (epoch 9), train_loss = 3.020, time/batch = 0.197
881/1574 (epoch 9), train_loss = 2.752, time/batch = 0.196
882/1574 (epoch 9), train_loss = 2.412, time/batch = 0.198
883/1574 (epoch 9), train_loss = 2.669, time/batch = 0.200
884/1574 (epoch 9), train_loss = 3.045, time/batch = 0.198
885/1574 (epoch 9), train_loss = 2.481, time/batch = 0.198
886/1574 (epoch 9), train_loss = 2.917, time/batch = 0.198
887/1574 (epoch 9), train_loss = 3.202, time/batch = 0.198
888/1574 (epoch 9), train_loss = 2.818, time/batch = 0.202
889/1574 (epoch 9), train_loss = 3.507, time/batch = 0.199
890/1574 (epoch 9), train_loss = 2.943, time/batch = 0.206
891/1574 (epoch 9), train_loss = 3.744, time/batch = 0.201
892/1574 (epoch 9), train_loss = 3.409, time/batch = 0.198
893/1574 (epoch 9), train_loss = 3.156, time/batch = 0.202
894/1574 (epoch 9), train_loss = 2.666, time/batch = 0.201
895/1574 (epoch 9), train_loss = 3.045, time/batch = 0.198
896/1574 (epoch 9), train_loss = 2.285, time/batch = 0.205
897/1574 (epoch 9), train_loss = 3.249, time/batch = 0.195
898/1574 (epoch 9), train_loss = 3.210, time/batch = 0.196
899/1574 (epoch 9), train_loss = 2.649, time/batch = 0.220
900/1574 (epoch 9), train_loss = 2.382, time/batch = 0.213
901/1574 (epoch 9), train_loss = 3.088, time/batch = 0.235
902/1574 (epoch 9), train_loss = 2.387, time/batch = 0.231
903/1574 (epoch 9), train_loss = 3.051, time/batch = 0.230
904/1574 (epoch 9), train_loss = 2.977, time/batch = 0.234
905/1574 (epoch 9), train_loss = 3.312, time/batch = 0.249
906/1574 (epoch 9), train_loss = 2.716, time/batch = 0.237
907/1574 (epoch 9), train_loss = 2.405, time/batch = 0.243
908/1574 (epoch 9), train_loss = 2.653, time/batch = 0.234
909/1574 (epoch 9), train_loss = 2.616, time/batch = 0.221
910/1574 (epoch 9), train_loss = 3.198, time/batch = 0.219
911/1574 (epoch 9), train_loss = 2.743, time/batch = 0.217
912/1574 (epoch 9), train_loss = 2.599, time/batch = 0.222
