2019-01-02_18:09:55data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/10715 (epoch 0), train_loss = 11.781, time/batch = 0.797
6868/10715 (epoch 2), train_loss = 2.311, time/batch = 0.525
6869/10715 (epoch 2), train_loss = 2.710, time/batch = 0.531
6870/10715 (epoch 2), train_loss = 2.931, time/batch = 0.518
6871/10715 (epoch 2), train_loss = 4.107, time/batch = 0.534
6872/10715 (epoch 2), train_loss = 2.949, time/batch = 0.524
6873/10715 (epoch 2), train_loss = 3.094, time/batch = 0.515
6874/10715 (epoch 2), train_loss = 4.135, time/batch = 0.543
6875/10715 (epoch 2), train_loss = 3.248, time/batch = 0.519
6876/10715 (epoch 2), train_loss = 3.062, time/batch = 0.539
6877/10715 (epoch 2), train_loss = 2.987, time/batch = 0.556
6878/10715 (epoch 2), train_loss = 2.866, time/batch = 0.559
6879/10715 (epoch 2), train_loss = 2.967, time/batch = 0.530
6880/10715 (epoch 2), train_loss = 3.856, time/batch = 0.525
6881/10715 (epoch 2), train_loss = 2.862, time/batch = 0.528
6882/10715 (epoch 2), train_loss = 3.439, time/batch = 0.552
6883/10715 (epoch 2), train_loss = 3.863, time/batch = 0.518
6884/10715 (epoch 2), train_loss = 2.984, time/batch = 0.542
6885/10715 (epoch 2), train_loss = 1.880, time/batch = 0.515
6886/10715 (epoch 2), train_loss = 2.152, time/batch = 0.523
6887/10715 (epoch 2), train_loss = 2.777, time/batch = 0.561
6888/10715 (epoch 2), train_loss = 2.864, time/batch = 0.539
6889/10715 (epoch 2), train_loss = 2.853, time/batch = 0.533
6890/10715 (epoch 2), train_loss = 3.277, time/batch = 0.543
6891/10715 (epoch 2), train_loss = 3.357, time/batch = 0.527
6892/10715 (epoch 2), train_loss = 2.790, time/batch = 0.612
6893/10715 (epoch 2), train_loss = 3.202, time/batch = 0.547
6894/10715 (epoch 2), train_loss = 2.754, time/batch = 0.531
6895/10715 (epoch 2), train_loss = 3.551, time/batch = 0.523
6896/10715 (epoch 2), train_loss = 2.503, time/batch = 0.523
6897/10715 (epoch 2), train_loss = 3.047, time/batch = 0.530
6898/10715 (epoch 2), train_loss = 2.725, time/batch = 0.543
6899/10715 (epoch 2), train_loss = 2.597, time/batch = 0.541
6900/10715 (epoch 2), train_loss = 3.155, time/batch = 0.550
6901/10715 (epoch 2), train_loss = 3.362, time/batch = 0.532
6902/10715 (epoch 2), train_loss = 3.290, time/batch = 0.537
6903/10715 (epoch 2), train_loss = 2.788, time/batch = 0.531
6904/10715 (epoch 2), train_loss = 2.679, time/batch = 0.527
6905/10715 (epoch 2), train_loss = 2.545, time/batch = 0.527
6906/10715 (epoch 2), train_loss = 2.336, time/batch = 0.533
6907/10715 (epoch 2), train_loss = 3.820, time/batch = 0.521
6908/10715 (epoch 2), train_loss = 3.220, time/batch = 0.542
6909/10715 (epoch 2), train_loss = 3.045, time/batch = 0.534
6910/10715 (epoch 2), train_loss = 2.704, time/batch = 0.560
6911/10715 (epoch 2), train_loss = 2.423, time/batch = 0.545
6912/10715 (epoch 2), train_loss = 2.839, time/batch = 0.529
6913/10715 (epoch 2), train_loss = 3.000, time/batch = 0.536
6914/10715 (epoch 2), train_loss = 3.811, time/batch = 0.518
6915/10715 (epoch 2), train_loss = 3.181, time/batch = 0.536
6916/10715 (epoch 2), train_loss = 3.713, time/batch = 0.515
6917/10715 (epoch 2), train_loss = 3.065, time/batch = 0.519
6918/10715 (epoch 2), train_loss = 3.172, time/batch = 0.543
6919/10715 (epoch 2), train_loss = 2.933, time/batch = 0.536
6920/10715 (epoch 2), train_loss = 2.862, time/batch = 0.540
6921/10715 (epoch 2), train_loss = 3.054, time/batch = 0.561
6922/10715 (epoch 2), train_loss = 3.477, time/batch = 0.530
6923/10715 (epoch 2), train_loss = 3.050, time/batch = 0.532
6924/10715 (epoch 2), train_loss = 2.972, time/batch = 0.541
6925/10715 (epoch 2), train_loss = 2.770, time/batch = 0.547
6926/10715 (epoch 2), train_loss = 2.545, time/batch = 0.535
6927/10715 (epoch 2), train_loss = 2.844, time/batch = 0.518
6928/10715 (epoch 2), train_loss = 2.779, time/batch = 0.526
6929/10715 (epoch 2), train_loss = 2.283, time/batch = 0.508
6930/10715 (epoch 2), train_loss = 2.776, time/batch = 0.532
6931/10715 (epoch 2), train_loss = 3.074, time/batch = 0.546
6932/10715 (epoch 2), train_loss = 3.362, time/batch = 0.553
6933/10715 (epoch 2), train_loss = 2.926, time/batch = 0.527
6934/10715 (epoch 2), train_loss = 2.870, time/batch = 0.534
6935/10715 (epoch 2), train_loss = 2.439, time/batch = 0.516
6936/10715 (epoch 2), train_loss = 2.618, time/batch = 0.521
6937/10715 (epoch 2), train_loss = 2.805, time/batch = 0.538
6938/10715 (epoch 2), train_loss = 3.392, time/batch = 0.551
6939/10715 (epoch 2), train_loss = 3.830, time/batch = 0.520
6940/10715 (epoch 2), train_loss = 3.348, time/batch = 0.525
6941/10715 (epoch 2), train_loss = 3.299, time/batch = 0.530
6942/10715 (epoch 2), train_loss = 3.009, time/batch = 0.546
6943/10715 (epoch 2), train_loss = 3.035, time/batch = 0.546
6944/10715 (epoch 2), train_loss = 2.983, time/batch = 0.531
6945/10715 (epoch 2), train_loss = 2.955, time/batch = 0.533
6946/10715 (epoch 2), train_loss = 2.760, time/batch = 0.509
6947/10715 (epoch 2), train_loss = 2.682, time/batch = 0.530
6948/10715 (epoch 2), train_loss = 3.097, time/batch = 0.526
6949/10715 (epoch 2), train_loss = 3.322, time/batch = 0.534
6950/10715 (epoch 2), train_loss = 3.208, time/batch = 0.518
6951/10715 (epoch 2), train_loss = 2.696, time/batch = 0.556
6952/10715 (epoch 2), train_loss = 3.982, time/batch = 0.523
6953/10715 (epoch 2), train_loss = 2.792, time/batch = 0.543
6954/10715 (epoch 2), train_loss = 2.689, time/batch = 0.551
6955/10715 (epoch 2), train_loss = 3.136, time/batch = 0.533
6956/10715 (epoch 2), train_loss = 3.286, time/batch = 0.526
6957/10715 (epoch 2), train_loss = 3.404, time/batch = 0.543
6958/10715 (epoch 2), train_loss = 2.949, time/batch = 0.524
6959/10715 (epoch 2), train_loss = 2.830, time/batch = 0.531
6960/10715 (epoch 2), train_loss = 3.224, time/batch = 0.527
6961/10715 (epoch 2), train_loss = 2.788, time/batch = 0.528
6962/10715 (epoch 2), train_loss = 3.506, time/batch = 0.548
6963/10715 (epoch 2), train_loss = 3.186, time/batch = 0.524
6964/10715 (epoch 2), train_loss = 3.083, time/batch = 0.572
6965/10715 (epoch 2), train_loss = 3.544, time/batch = 0.572
6966/10715 (epoch 2), train_loss = 3.498, time/batch = 0.534
6967/10715 (epoch 2), train_loss = 3.220, time/batch = 0.553
6968/10715 (epoch 2), train_loss = 2.887, time/batch = 0.531
6969/10715 (epoch 2), train_loss = 3.252, time/batch = 0.608
6970/10715 (epoch 2), train_loss = 3.301, time/batch = 0.585
6971/10715 (epoch 2), train_loss = 3.540, time/batch = 0.597
6972/10715 (epoch 2), train_loss = 2.551, time/batch = 0.653
6973/10715 (epoch 2), train_loss = 2.974, time/batch = 0.621
6974/10715 (epoch 2), train_loss = 2.779, time/batch = 0.655
6975/10715 (epoch 2), train_loss = 3.121, time/batch = 0.641
6976/10715 (epoch 2), train_loss = 3.474, time/batch = 0.606
6977/10715 (epoch 2), train_loss = 3.657, time/batch = 0.591
6978/10715 (epoch 2), train_loss = 3.162, time/batch = 0.645
6979/10715 (epoch 2), train_loss = 2.746, time/batch = 0.648
6980/10715 (epoch 2), train_loss = 2.976, time/batch = 0.652
6981/10715 (epoch 2), train_loss = 3.189, time/batch = 0.634
6982/10715 (epoch 2), train_loss = 3.177, time/batch = 0.546
6983/10715 (epoch 2), train_loss = 2.925, time/batch = 0.543
6984/10715 (epoch 2), train_loss = 2.749, time/batch = 0.565
6985/10715 (epoch 2), train_loss = 2.730, time/batch = 0.583
6986/10715 (epoch 2), train_loss = 2.889, time/batch = 0.679
6987/10715 (epoch 2), train_loss = 3.203, time/batch = 0.594
6988/10715 (epoch 2), train_loss = 4.065, time/batch = 0.605
6989/10715 (epoch 2), train_loss = 2.712, time/batch = 0.546
6990/10715 (epoch 2), train_loss = 3.418, time/batch = 0.524
6991/10715 (epoch 2), train_loss = 3.127, time/batch = 0.551
6992/10715 (epoch 2), train_loss = 3.414, time/batch = 0.591
6993/10715 (epoch 2), train_loss = 3.062, time/batch = 0.582
6994/10715 (epoch 2), train_loss = 2.547, time/batch = 0.631
6995/10715 (epoch 2), train_loss = 2.723, time/batch = 0.628
6996/10715 (epoch 2), train_loss = 2.928, time/batch = 0.555
6997/10715 (epoch 2), train_loss = 3.319, time/batch = 0.513
6998/10715 (epoch 2), train_loss = 3.056, time/batch = 0.543
6999/10715 (epoch 2), train_loss = 3.049, time/batch = 0.561
7000/10715 (epoch 2), train_loss = 3.270, time/batch = 0.542
7001/10715 (epoch 2), train_loss = 3.079, time/batch = 0.529
7002/10715 (epoch 2), train_loss = 2.895, time/batch = 0.632
7003/10715 (epoch 2), train_loss = 3.507, time/batch = 0.657
7004/10715 (epoch 2), train_loss = 2.919, time/batch = 0.640
7005/10715 (epoch 2), train_loss = 2.860, time/batch = 0.570
7006/10715 (epoch 2), train_loss = 3.557, time/batch = 0.563
7007/10715 (epoch 2), train_loss = 4.102, time/batch = 0.599
7008/10715 (epoch 2), train_loss = 3.487, time/batch = 0.633
7009/10715 (epoch 2), train_loss = 3.579, time/batch = 0.642
7010/10715 (epoch 2), train_loss = 3.084, time/batch = 0.576
7011/10715 (epoch 2), train_loss = 3.652, time/batch = 0.596
7012/10715 (epoch 2), train_loss = 3.349, time/batch = 0.586
7013/10715 (epoch 2), train_loss = 2.697, time/batch = 0.633
7014/10715 (epoch 2), train_loss = 3.136, time/batch = 0.603
7015/10715 (epoch 2), train_loss = 3.519, time/batch = 0.607
7016/10715 (epoch 2), train_loss = 3.410, time/batch = 0.639
7017/10715 (epoch 2), train_loss = 2.379, time/batch = 0.556
7018/10715 (epoch 2), train_loss = 2.975, time/batch = 0.545
7019/10715 (epoch 2), train_loss = 3.455, time/batch = 0.541
7020/10715 (epoch 2), train_loss = 2.457, time/batch = 0.514
7021/10715 (epoch 2), train_loss = 3.200, time/batch = 0.545
7022/10715 (epoch 2), train_loss = 2.789, time/batch = 0.615
7023/10715 (epoch 2), train_loss = 3.327, time/batch = 0.672
7024/10715 (epoch 2), train_loss = 2.620, time/batch = 0.670
7025/10715 (epoch 2), train_loss = 3.570, time/batch = 0.569
7026/10715 (epoch 2), train_loss = 2.924, time/batch = 0.631
7027/10715 (epoch 2), train_loss = 3.586, time/batch = 0.647
7028/10715 (epoch 2), train_loss = 3.205, time/batch = 0.629
7029/10715 (epoch 2), train_loss = 2.471, time/batch = 0.571
7030/10715 (epoch 2), train_loss = 3.286, time/batch = 0.538
7031/10715 (epoch 2), train_loss = 3.041, time/batch = 0.528
7032/10715 (epoch 2), train_loss = 3.301, time/batch = 0.547
7033/10715 (epoch 2), train_loss = 3.003, time/batch = 0.543
7034/10715 (epoch 2), train_loss = 3.262, time/batch = 0.528
7035/10715 (epoch 2), train_loss = 3.804, time/batch = 0.562
7036/10715 (epoch 2), train_loss = 3.361, time/batch = 0.532
7037/10715 (epoch 2), train_loss = 3.584, time/batch = 0.541
7038/10715 (epoch 2), train_loss = 3.147, time/batch = 0.525
7039/10715 (epoch 2), train_loss = 3.043, time/batch = 0.544
7040/10715 (epoch 2), train_loss = 3.101, time/batch = 0.533
7041/10715 (epoch 2), train_loss = 2.851, time/batch = 0.554
7042/10715 (epoch 2), train_loss = 2.903, time/batch = 0.525
7043/10715 (epoch 2), train_loss = 2.409, time/batch = 0.546
7044/10715 (epoch 2), train_loss = 3.210, time/batch = 0.551
7045/10715 (epoch 2), train_loss = 3.371, time/batch = 0.526
7046/10715 (epoch 2), train_loss = 3.025, time/batch = 0.538
7047/10715 (epoch 2), train_loss = 2.877, time/batch = 0.545
7048/10715 (epoch 2), train_loss = 3.291, time/batch = 0.542
7049/10715 (epoch 2), train_loss = 3.279, time/batch = 0.522
7050/10715 (epoch 2), train_loss = 2.962, time/batch = 0.593
7051/10715 (epoch 2), train_loss = 3.021, time/batch = 0.645
7052/10715 (epoch 2), train_loss = 3.127, time/batch = 0.538
7053/10715 (epoch 2), train_loss = 3.217, time/batch = 0.527
7054/10715 (epoch 2), train_loss = 3.292, time/batch = 0.540
7055/10715 (epoch 2), train_loss = 3.634, time/batch = 0.534
7056/10715 (epoch 2), train_loss = 4.211, time/batch = 0.561
7057/10715 (epoch 2), train_loss = 3.474, time/batch = 0.572
7058/10715 (epoch 2), train_loss = 3.347, time/batch = 0.518
7059/10715 (epoch 2), train_loss = 2.710, time/batch = 0.532
7060/10715 (epoch 2), train_loss = 3.454, time/batch = 0.522
7061/10715 (epoch 2), train_loss = 3.185, time/batch = 0.561
7062/10715 (epoch 2), train_loss = 3.306, time/batch = 0.533
7063/10715 (epoch 2), train_loss = 3.291, time/batch = 0.541
7064/10715 (epoch 2), train_loss = 3.855, time/batch = 0.535
7065/10715 (epoch 2), train_loss = 2.894, time/batch = 0.538
7066/10715 (epoch 2), train_loss = 2.509, time/batch = 0.583
7067/10715 (epoch 2), train_loss = 3.294, time/batch = 0.560
7068/10715 (epoch 2), train_loss = 2.970, time/batch = 0.556
7069/10715 (epoch 2), train_loss = 2.945, time/batch = 0.541
7070/10715 (epoch 2), train_loss = 2.982, time/batch = 0.524
7071/10715 (epoch 2), train_loss = 2.901, time/batch = 0.528
7072/10715 (epoch 2), train_loss = 2.820, time/batch = 0.595
7073/10715 (epoch 2), train_loss = 2.963, time/batch = 0.535
7074/10715 (epoch 2), train_loss = 2.885, time/batch = 0.535
7075/10715 (epoch 2), train_loss = 3.040, time/batch = 0.544
7076/10715 (epoch 2), train_loss = 2.968, time/batch = 0.549
7077/10715 (epoch 2), train_loss = 2.717, time/batch = 0.523
7078/10715 (epoch 2), train_loss = 2.333, time/batch = 0.567
7079/10715 (epoch 2), train_loss = 2.447, time/batch = 0.526
7080/10715 (epoch 2), train_loss = 2.801, time/batch = 0.523
7081/10715 (epoch 2), train_loss = 2.763, time/batch = 0.540
7082/10715 (epoch 2), train_loss = 2.127, time/batch = 0.542
7083/10715 (epoch 2), train_loss = 3.044, time/batch = 0.553
7084/10715 (epoch 2), train_loss = 2.941, time/batch = 0.542
7085/10715 (epoch 2), train_loss = 2.145, time/batch = 0.614
7086/10715 (epoch 2), train_loss = 2.694, time/batch = 0.595
7087/10715 (epoch 2), train_loss = 2.963, time/batch = 0.603
7088/10715 (epoch 2), train_loss = 3.301, time/batch = 0.608
7089/10715 (epoch 2), train_loss = 3.124, time/batch = 0.600
7090/10715 (epoch 2), train_loss = 2.571, time/batch = 0.603
7091/10715 (epoch 2), train_loss = 2.526, time/batch = 0.567
7092/10715 (epoch 2), train_loss = 2.314, time/batch = 0.601
7093/10715 (epoch 2), train_loss = 3.070, time/batch = 0.548
7094/10715 (epoch 2), train_loss = 2.385, time/batch = 0.525
7095/10715 (epoch 2), train_loss = 3.039, time/batch = 0.526
7096/10715 (epoch 2), train_loss = 2.327, time/batch = 0.535
7097/10715 (epoch 2), train_loss = 2.878, time/batch = 0.535
7098/10715 (epoch 2), train_loss = 2.863, time/batch = 0.536
7099/10715 (epoch 2), train_loss = 3.052, time/batch = 0.556
7100/10715 (epoch 2), train_loss = 3.476, time/batch = 0.523
7101/10715 (epoch 2), train_loss = 3.259, time/batch = 0.528
7102/10715 (epoch 2), train_loss = 3.744, time/batch = 0.524
7103/10715 (epoch 2), train_loss = 2.543, time/batch = 0.526
7104/10715 (epoch 2), train_loss = 2.905, time/batch = 0.549
7105/10715 (epoch 2), train_loss = 3.597, time/batch = 0.529
7106/10715 (epoch 2), train_loss = 3.863, time/batch = 0.509
7107/10715 (epoch 2), train_loss = 2.720, time/batch = 0.535
7108/10715 (epoch 2), train_loss = 3.218, time/batch = 0.538
7109/10715 (epoch 2), train_loss = 3.638, time/batch = 0.551
7110/10715 (epoch 2), train_loss = 3.031, time/batch = 0.554
7111/10715 (epoch 2), train_loss = 3.149, time/batch = 0.515
7112/10715 (epoch 2), train_loss = 3.501, time/batch = 0.514
7113/10715 (epoch 2), train_loss = 3.906, time/batch = 0.530
7114/10715 (epoch 2), train_loss = 3.785, time/batch = 0.542
7115/10715 (epoch 2), train_loss = 2.648, time/batch = 0.550
7116/10715 (epoch 2), train_loss = 3.672, time/batch = 0.527
7117/10715 (epoch 2), train_loss = 3.610, time/batch = 0.516
7118/10715 (epoch 2), train_loss = 3.174, time/batch = 0.549
7119/10715 (epoch 2), train_loss = 2.991, time/batch = 0.530
7120/10715 (epoch 2), train_loss = 3.808, time/batch = 0.541
7121/10715 (epoch 2), train_loss = 2.691, time/batch = 0.553
7122/10715 (epoch 2), train_loss = 2.953, time/batch = 0.534
7123/10715 (epoch 2), train_loss = 2.652, time/batch = 0.508
7124/10715 (epoch 2), train_loss = 3.115, time/batch = 0.514
7125/10715 (epoch 2), train_loss = 2.985, time/batch = 0.533
7126/10715 (epoch 2), train_loss = 2.814, time/batch = 0.533
7127/10715 (epoch 2), train_loss = 2.834, time/batch = 0.523
7128/10715 (epoch 2), train_loss = 3.135, time/batch = 0.524
7129/10715 (epoch 2), train_loss = 3.455, time/batch = 0.547
7130/10715 (epoch 2), train_loss = 2.520, time/batch = 0.527
7131/10715 (epoch 2), train_loss = 3.443, time/batch = 0.542
7132/10715 (epoch 2), train_loss = 3.092, time/batch = 0.537
7133/10715 (epoch 2), train_loss = 3.493, time/batch = 0.525
7134/10715 (epoch 2), train_loss = 3.473, time/batch = 0.535
7135/10715 (epoch 2), train_loss = 2.943, time/batch = 0.524
7136/10715 (epoch 2), train_loss = 3.793, time/batch = 0.536
7137/10715 (epoch 2), train_loss = 3.239, time/batch = 0.537
7138/10715 (epoch 2), train_loss = 3.727, time/batch = 0.525
7139/10715 (epoch 2), train_loss = 3.186, time/batch = 0.545
7140/10715 (epoch 2), train_loss = 3.325, time/batch = 0.545
7141/10715 (epoch 2), train_loss = 3.378, time/batch = 0.545
7142/10715 (epoch 2), train_loss = 3.105, time/batch = 0.554
7143/10715 (epoch 2), train_loss = 3.124, time/batch = 0.529
7144/10715 (epoch 2), train_loss = 3.458, time/batch = 0.540
7145/10715 (epoch 2), train_loss = 3.140, time/batch = 0.553
7146/10715 (epoch 2), train_loss = 3.851, time/batch = 0.514
7147/10715 (epoch 2), train_loss = 2.567, time/batch = 0.527
7148/10715 (epoch 2), train_loss = 3.318, time/batch = 0.534
7149/10715 (epoch 2), train_loss = 3.455, time/batch = 0.525
7150/10715 (epoch 2), train_loss = 3.734, time/batch = 0.551
7151/10715 (epoch 2), train_loss = 2.462, time/batch = 0.522
7152/10715 (epoch 2), train_loss = 2.557, time/batch = 0.532
7153/10715 (epoch 2), train_loss = 3.459, time/batch = 0.569
7154/10715 (epoch 2), train_loss = 3.228, time/batch = 0.514
7155/10715 (epoch 2), train_loss = 3.529, time/batch = 0.548
7156/10715 (epoch 2), train_loss = 3.458, time/batch = 0.523
7157/10715 (epoch 2), train_loss = 3.208, time/batch = 0.530
7158/10715 (epoch 2), train_loss = 3.238, time/batch = 0.530
7159/10715 (epoch 2), train_loss = 2.822, time/batch = 0.518
7160/10715 (epoch 2), train_loss = 3.452, time/batch = 0.522
7161/10715 (epoch 2), train_loss = 3.512, time/batch = 0.544
7162/10715 (epoch 2), train_loss = 3.621, time/batch = 0.535
7163/10715 (epoch 2), train_loss = 3.386, time/batch = 0.536
7164/10715 (epoch 2), train_loss = 3.020, time/batch = 0.552
7165/10715 (epoch 2), train_loss = 2.740, time/batch = 0.546
7166/10715 (epoch 2), train_loss = 3.260, time/batch = 0.530
7167/10715 (epoch 2), train_loss = 2.844, time/batch = 0.527
7168/10715 (epoch 2), train_loss = 2.678, time/batch = 0.564
7169/10715 (epoch 2), train_loss = 2.654, time/batch = 0.545
7170/10715 (epoch 2), train_loss = 3.382, time/batch = 0.604
7171/10715 (epoch 2), train_loss = 3.258, time/batch = 0.625
7172/10715 (epoch 2), train_loss = 3.244, time/batch = 0.646
7173/10715 (epoch 2), train_loss = 3.417, time/batch = 0.632
7174/10715 (epoch 2), train_loss = 3.302, time/batch = 0.619
7175/10715 (epoch 2), train_loss = 3.400, time/batch = 0.614
7176/10715 (epoch 2), train_loss = 3.714, time/batch = 0.562
7177/10715 (epoch 2), train_loss = 3.673, time/batch = 0.582
7178/10715 (epoch 2), train_loss = 3.013, time/batch = 0.595
7179/10715 (epoch 2), train_loss = 3.685, time/batch = 0.549
7180/10715 (epoch 2), train_loss = 3.672, time/batch = 0.580
7181/10715 (epoch 2), train_loss = 3.066, time/batch = 0.531
7182/10715 (epoch 2), train_loss = 3.488, time/batch = 0.595
7183/10715 (epoch 2), train_loss = 2.805, time/batch = 0.634
7184/10715 (epoch 2), train_loss = 3.015, time/batch = 0.670
